actual_load_g,method,metric,unit,mean,sd,n_captures
489.0,LINEAR,mad,g,900.6648447428049,,1
489.0,LINEAR,variance,g^2,1291092.1406884266,,1
489.0,LINEAR,iqr,g,1782.9802750624835,,1
489.0,LINEAR,mean_estimate_absolute_percentage_error,%,240.92549408422718,,1
489.0,GAMMA,mean,g,301.76178013480677,,1
489.0,GAMMA,bias_g,g,-187.23821986519317,,1
489.0,GAMMA,mae_g,g,482.21940645833,,1
489.0,GAMMA,rmse_g,g,620.7127172033278,,1
489.0,GAMMA,std,g,591.7990590729695,,1
489.0,GAMMA,cv_percent,%,196.11465004235913,,1
489.0,GAMMA,mad,g,50.22781685522386,,1
489.0,GAMMA,variance,g^2,350226.126319652,,1
489.0,GAMMA,iqr,g,294.70915167779714,,1
489.0,GAMMA,mean_estimate_absolute_percentage_error,%,38.29002451230944,,1
489.0,FIT_PRESS,mean,g,443.21163963074224,,1
489.0,FIT_PRESS,bias_g,g,-45.788360369257774,,1
489.0,FIT_PRESS,mae_g,g,127.26035603047731,,1
489.0,FIT_PRESS,rmse_g,g,169.26613301091703,,1
489.0,FIT_PRESS,std,g,162.95536149254016,,1
489.0,FIT_PRESS,cv_percent,%,36.766940874636084,,1
489.0,FIT_PRESS,mad,g,83.52117647058822,,1
489.0,FIT_PRESS,variance,g^2,26554.44983916444,,1
489.0,FIT_PRESS,iqr,g,176.00603727042204,,1
489.0,FIT_PRESS,mean_estimate_absolute_percentage_error,%,9.36367287714883,,1
489.0,GLOBAL_LUT,mean,g,664.1220332281307,,1
489.0,GLOBAL_LUT,bias_g,g,175.12203322813073,,1
489.0,GLOBAL_LUT,mae_g,g,454.3899391904897,,1
489.0,GLOBAL_LUT,rmse_g,g,792.2943132642167,,1
489.0,GLOBAL_LUT,std,g,772.6982284882387,,1
489.0,GLOBAL_LUT,cv_percent,%,116.34883196576784,,1
489.0,GLOBAL_LUT,mad,g,287.1401903513005,,1
489.0,GLOBAL_LUT,variance,g^2,597062.5523088623,,1
489.0,GLOBAL_LUT,iqr,g,589.3304140291516,,1
489.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,%,35.81227673376907,,1
560.0,LINEAR,mean,g,1813.7296205657472,,1
560.0,LINEAR,bias_g,g,1253.7296205657472,,1
560.0,LINEAR,mae_g,g,1338.1420299641377,,1
560.0,LINEAR,rmse_g,g,1725.5020751990396,,1
560.0,LINEAR,std,g,1185.5460556352334,,1
560.0,LINEAR,cv_percent,%,65.36509313143556,,1
560.0,LINEAR,mad,g,1012.000568654397,,1
560.0,LINEAR,variance,g^2,1405519.45003226,,1
560.0,LINEAR,iqr,g,2017.7748117497285,,1
560.0,LINEAR,mean_estimate_absolute_percentage_error,%,223.88028938674057,,1
560.0,GAMMA,mean,g,375.4544477730958,,1
560.0,GAMMA,bias_g,g,-184.54555222690416,,1
560.0,GAMMA,mae_g,g,539.3239633550227,,1
560.0,GAMMA,rmse_g,g,699.9450018039751,,1
560.0,GAMMA,std,g,675.1784539687516,,1
560.0,GAMMA,cv_percent,%,179.82965922321225,,1
560.0,GAMMA,mad,g,69.55919990242623,,1
560.0,GAMMA,variance,g^2,455865.9447036336,,1
560.0,GAMMA,iqr,g,451.04843805340874,,1
560.0,GAMMA,mean_estimate_absolute_percentage_error,%,32.95456289766146,,1
560.0,FIT_PRESS,mean,g,489.9624273449168,,1
560.0,FIT_PRESS,bias_g,g,-70.03757265508312,,1
560.0,FIT_PRESS,mae_g,g,154.0815017603087,,1
560.0,FIT_PRESS,rmse_g,g,204.8205738464707,,1
560.0,FIT_PRESS,std,g,192.4739096277246,,1
560.0,FIT_PRESS,cv_percent,%,39.2834019275175,,1
560.0,FIT_PRESS,mad,g,105.89285714285717,,1
560.0,FIT_PRESS,variance,g^2,37046.2058873815,,1
560.0,FIT_PRESS,iqr,g,208.26782751736351,,1
560.0,FIT_PRESS,mean_estimate_absolute_percentage_error,%,12.506709402693414,,1
560.0,GLOBAL_LUT,mean,g,753.7749690183213,,1
560.0,GLOBAL_LUT,bias_g,g,193.77496901832123,,1
560.0,GLOBAL_LUT,mae_g,g,523.873551768278,,1
560.0,GLOBAL_LUT,rmse_g,g,880.0527221629975,,1
560.0,GLOBAL_LUT,std,g,858.4544572477043,,1
560.0,GLOBAL_LUT,cv_percent,%,113.8873659290799,,1
560.0,GLOBAL_LUT,mad,g,318.475011910338,,1
560.0,GLOBAL_LUT,variance,g^2,736944.0551684507,,1
560.0,GLOBAL_LUT,iqr,g,713.5998428631277,,1
560.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,%,34.602673038985934,,1
630.0,LINEAR,mean,g,2049.53853304184,,1
630.0,LINEAR,bias_g,g,1419.5385330418399,,1
630.0,LINEAR,mae_g,g,1433.2229786213418,,1
630.0,LINEAR,rmse_g,g,1824.3269116402632,,1
630.0,LINEAR,std,g,1145.896606917187,,1
630.0,LINEAR,cv_percent,%,55.90998112226243,,1
630.0,LINEAR,mad,g,1016.3938600515189,,1
630.0,LINEAR,variance,g^2,1313079.0337443221,,1
630.0,LINEAR,iqr,g,2015.9089562645565,,1
630.0,LINEAR,mean_estimate_absolute_percentage_error,%,225.32357667330794,,1
630.0,GAMMA,mean,g,469.5089044073852,,1
630.0,GAMMA,bias_g,g,-160.4910955926147,,1
630.0,GAMMA,mae_g,g,602.1165186214076,,1
630.0,GAMMA,rmse_g,g,780.7149625648699,,1
630.0,GAMMA,std,g,764.0408765296189,,1
630.0,GAMMA,cv_percent,%,162.73192464666724,,1
630.0,GAMMA,mad,g,122.1559558448179,,1
630.0,GAMMA,variance,g^2,583758.4610081484,,1
630.0,GAMMA,iqr,g,610.6438267554189,,1
630.0,GAMMA,mean_estimate_absolute_percentage_error,%,25.474777078192812,,1
630.0,FIT_PRESS,mean,g,600.5603954856645,,1
630.0,FIT_PRESS,bias_g,g,-29.439604514335556,,1
630.0,FIT_PRESS,mae_g,g,151.31046910885772,,1
630.0,FIT_PRESS,rmse_g,g,290.62239434869616,,1
630.0,FIT_PRESS,std,g,289.1274559480794,,1
630.0,FIT_PRESS,cv_percent,%,48.14294417704088,,1
630.0,FIT_PRESS,mad,g,97.4467948717949,,1
630.0,FIT_PRESS,variance,g^2,83594.68578300858,,1
630.0,FIT_PRESS,iqr,g,205.64395921793226,,1
630.0,FIT_PRESS,mean_estimate_absolute_percentage_error,%,4.67295309751358,,1
630.0,GLOBAL_LUT,mean,g,881.1726864886712,,1
630.0,GLOBAL_LUT,bias_g,g,251.17268648867113,,1
630.0,GLOBAL_LUT,mae_g,g,594.0844160842137,,1
630.0,GLOBAL_LUT,rmse_g,g,983.3522123866568,,1
630.0,GLOBAL_LUT,std,g,950.7333249485873,,1
630.0,GLOBAL_LUT,cv_percent,%,107.89409834491171,,1
630.0,GLOBAL_LUT,mad,g,353.7465454216516,,1
630.0,GLOBAL_LUT,variance,g^2,903893.8551677961,,1
630.0,GLOBAL_LUT,iqr,g,832.4900600164176,,1
630.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,%,39.86868039502716,,1
697.0,LINEAR,mean,g,2248.1076668357364,,1
697.0,LINEAR,bias_g,g,1551.1076668357366,,1
697.0,LINEAR,mae_g,g,1555.0583874732172,,1
697.0,LINEAR,rmse_g,g,1923.6576869607973,,1
697.0,LINEAR,std,g,1137.7714632063692,,1
697.0,LINEAR,cv_percent,%,50.61018562370764,,1
