record_index,method,source,source_capture,module_id,fsr,frame_count,actual_load_g,inferred_load_g,actual_unit,inferred_unit,valid_cells,excluded_cells,included,exclusion_reason,signed_error_g,absolute_error_g,mae_g,rmse_g,error_rate_percent,zero_load_excluded_from_percentage_error,display_reference_inferred_load_g,display_reference_signed_error_g,display_reference_error_rate_percent
8,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_421g_20260907_101603_160223\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_421g_20260907_101603_160223\view_distribution_capture.json,1,FSR2,200,421.0,530.2183444320247,g,g,256,0,True,,109.2183444320246,109.2183444320246,363.88316817838654,650.0813577868312,25.942599627559286,False,530.2183444320247,109.2183444320246,25.942599627559286
9,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_489g_20260907_101626_871977\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_489g_20260907_101626_871977\view_distribution_capture.json,1,FSR2,200,489.0,1667.125666071871,g,g,256,0,True,,1178.125666071871,1178.125666071871,1259.8141297374318,1636.7871656833447,240.92549408422718,False,1667.125666071871,1178.125666071871,240.92549408422718
9,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_489g_20260907_101626_871977\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_489g_20260907_101626_871977\view_distribution_capture.json,1,FSR2,200,489.0,301.76178013480677,g,g,256,0,True,,-187.23821986519317,187.23821986519317,482.21940645833,620.7127172033278,38.29002451230944,False,301.76178013480677,-187.23821986519317,38.29002451230944
9,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_489g_20260907_101626_871977\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_489g_20260907_101626_871977\view_distribution_capture.json,1,FSR2,200,489.0,443.21163963074224,g,g,256,0,True,,-45.788360369257774,45.788360369257774,127.26035603047731,169.26613301091703,9.36367287714883,False,443.21163963074224,-45.788360369257774,9.36367287714883
9,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_489g_20260907_101626_871977\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_489g_20260907_101626_871977\view_distribution_capture.json,1,FSR2,200,489.0,664.1220332281307,g,g,256,0,True,,175.12203322813073,175.12203322813073,454.3899391904897,792.2943132642167,35.81227673376907,False,664.1220332281307,175.12203322813073,35.81227673376907
10,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_560g_20260907_101642_577982\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_560g_20260907_101642_577982\view_distribution_capture.json,1,FSR2,200,560.0,1813.7296205657472,g,g,256,0,True,,1253.7296205657472,1253.7296205657472,1338.1420299641377,1725.5020751990396,223.88028938674057,False,1813.7296205657472,1253.7296205657472,223.88028938674057
10,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_560g_20260907_101642_577982\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_560g_20260907_101642_577982\view_distribution_capture.json,1,FSR2,200,560.0,375.4544477730958,g,g,256,0,True,,-184.54555222690416,184.54555222690416,539.3239633550227,699.9450018039751,32.95456289766146,False,375.4544477730958,-184.54555222690416,32.95456289766146
10,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_560g_20260907_101642_577982\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_560g_20260907_101642_577982\view_distribution_capture.json,1,FSR2,200,560.0,489.9624273449168,g,g,256,0,True,,-70.03757265508312,70.03757265508312,154.0815017603087,204.8205738464707,12.506709402693414,False,489.9624273449168,-70.03757265508312,12.506709402693414
10,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_560g_20260907_101642_577982\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_560g_20260907_101642_577982\view_distribution_capture.json,1,FSR2,200,560.0,753.7749690183213,g,g,256,0,True,,193.77496901832123,193.77496901832123,523.873551768278,880.0527221629975,34.602673038985934,False,753.7749690183213,193.77496901832123,34.602673038985934
11,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_630g_20260907_101701_032011\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_630g_20260907_101701_032011\view_distribution_capture.json,1,FSR2,200,630.0,2049.53853304184,g,g,256,0,True,,1419.5385330418399,1419.5385330418399,1433.2229786213418,1824.3269116402632,225.32357667330794,False,2049.53853304184,1419.5385330418399,225.32357667330794
