load_g,method,metric,mean,sd,n
882.0,LINEAR,bias_g,1708.7238199127146,,1
882.0,LINEAR,mae_g,1711.3497260180459,,1
882.0,LINEAR,rmse_g,2027.266024891696,,1
882.0,LINEAR,std,1090.903498455789,,1
882.0,LINEAR,cv_percent,42.10805837623184,,1
882.0,LINEAR,mad,975.6466820938679,,1
882.0,LINEAR,variance,1190070.4429430799,,1
882.0,LINEAR,iqr,1955.1812606912818,,1
882.0,LINEAR,mean_estimate_absolute_percentage_error,193.73285940053452,,1
882.0,GAMMA,mean,783.6101246999906,,1
882.0,GAMMA,bias_g,-98.38987530000938,,1
882.0,GAMMA,mae_g,800.8860958491916,,1
882.0,GAMMA,rmse_g,1000.2520403264369,,1
882.0,GAMMA,std,995.4012138909861,,1
882.0,GAMMA,cv_percent,127.02761009782523,,1
882.0,GAMMA,mad,298.95539128776954,,1
882.0,GAMMA,variance,990823.5766156487,,1
882.0,GAMMA,iqr,1201.0018101428323,,1
882.0,GAMMA,mean_estimate_absolute_percentage_error,11.15531465986501,,1
882.0,FIT_PRESS,mean,827.5179074582704,,1
882.0,FIT_PRESS,bias_g,-54.48209254172955,,1
882.0,FIT_PRESS,mae_g,192.32388978822644,,1
882.0,FIT_PRESS,rmse_g,442.3262009823199,,1
882.0,FIT_PRESS,std,438.95805000902544,,1
882.0,FIT_PRESS,cv_percent,53.045142111460706,,1
882.0,FIT_PRESS,mad,97.54767342278052,,1
882.0,FIT_PRESS,variance,192684.1696677261,,1
882.0,FIT_PRESS,iqr,191.94821057321053,,1
882.0,FIT_PRESS,mean_estimate_absolute_percentage_error,6.17710799792852,,1
882.0,GLOBAL_LUT,mean,1282.4118059338512,,1
882.0,GLOBAL_LUT,bias_g,400.41180593385127,,1
882.0,GLOBAL_LUT,mae_g,865.2733106252267,,1
882.0,GLOBAL_LUT,rmse_g,1309.1567793391189,,1
882.0,GLOBAL_LUT,std,1246.4196157628323,,1
882.0,GLOBAL_LUT,cv_percent,97.19339840724491,,1
882.0,GLOBAL_LUT,mad,445.0839662192416,,1
882.0,GLOBAL_LUT,variance,1553561.8585583665,,1
882.0,GLOBAL_LUT,iqr,1438.329118314768,,1
882.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,45.398163938078376,,1
966.0,LINEAR,mean,2744.3283341760934,,1
966.0,LINEAR,bias_g,1778.3283341760932,,1
966.0,LINEAR,mae_g,1780.5421528366032,,1
966.0,LINEAR,rmse_g,2074.8569270154667,,1
966.0,LINEAR,std,1068.9151525965683,,1
966.0,LINEAR,cv_percent,38.94997326977931,,1
966.0,LINEAR,mad,949.3457692053678,,1
966.0,LINEAR,variance,1142579.6034505449,,1
966.0,LINEAR,iqr,1914.2467480364116,,1
966.0,LINEAR,mean_estimate_absolute_percentage_error,184.09196005963696,,1
966.0,GAMMA,mean,896.2770277468081,,1
966.0,GAMMA,bias_g,-69.72297225319184,,1
966.0,GAMMA,mae_g,855.8506471812741,,1
966.0,GAMMA,rmse_g,1058.5822372171324,,1
966.0,GAMMA,std,1056.283607792817,,1
966.0,GAMMA,cv_percent,117.85235759620625,,1
966.0,GAMMA,mad,394.3413551823723,,1
966.0,GAMMA,variance,1115735.0600918098,,1
966.0,GAMMA,iqr,1394.1712801580206,,1
966.0,GAMMA,mean_estimate_absolute_percentage_error,7.2176989910136475,,1
966.0,FIT_PRESS,mean,903.8945100086573,,1
966.0,FIT_PRESS,bias_g,-62.105489991342736,,1
966.0,FIT_PRESS,mae_g,212.605127256651,,1
966.0,FIT_PRESS,rmse_g,445.18637327830163,,1
966.0,FIT_PRESS,std,440.8330920718435,,1
966.0,FIT_PRESS,cv_percent,48.77041371427527,,1
966.0,FIT_PRESS,mad,97.9444444444444,,1
966.0,FIT_PRESS,variance,194333.81506562245,,1
966.0,FIT_PRESS,iqr,187.9073300573301,,1
966.0,FIT_PRESS,mean_estimate_absolute_percentage_error,6.429139750656598,,1
966.0,GLOBAL_LUT,mean,1410.0703223604587,,1
966.0,GLOBAL_LUT,bias_g,444.07032236045865,,1
966.0,GLOBAL_LUT,mae_g,945.4274589879881,,1
966.0,GLOBAL_LUT,rmse_g,1385.6377942507775,,1
966.0,GLOBAL_LUT,std,1312.5523401582268,,1
966.0,GLOBAL_LUT,cv_percent,93.08417596939515,,1
966.0,GLOBAL_LUT,mad,505.1559964622652,,1
966.0,GLOBAL_LUT,variance,1722793.6456548376,,1
966.0,GLOBAL_LUT,iqr,1703.6325051985345,,1
966.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,45.97001266671414,,1
1035.0,LINEAR,mean,2877.1103242622094,,1
1035.0,LINEAR,bias_g,1842.1103242622096,,1
1035.0,LINEAR,mae_g,1844.102172220993,,1
1035.0,LINEAR,rmse_g,2114.8983060174323,,1
1035.0,LINEAR,std,1038.9535110109512,,1
1035.0,LINEAR,cv_percent,36.11100701455982,,1
1035.0,LINEAR,mad,868.8251330559474,,1
1035.0,LINEAR,variance,1079424.3980419827,,1
1035.0,LINEAR,iqr,1772.595882148214,,1
1035.0,LINEAR,mean_estimate_absolute_percentage_error,177.98167384175937,,1
1035.0,GAMMA,mean,996.6441658218029,,1
1035.0,GAMMA,bias_g,-38.35583417819703,,1
1035.0,GAMMA,mae_g,891.2401219993933,,1
1035.0,GAMMA,rmse_g,1101.4442517341326,,1
1035.0,GAMMA,std,1100.7762123441157,,1
1035.0,GAMMA,cv_percent,110.44826730475553,,1
1035.0,GAMMA,mad,472.53559912168953,,1
1035.0,GAMMA,variance,1211708.2696626578,,1
1035.0,GAMMA,iqr,1536.8929709214058,,1
1035.0,GAMMA,mean_estimate_absolute_percentage_error,3.7058776983765243,,1
1035.0,FIT_PRESS,mean,969.9683231234451,,1
1035.0,FIT_PRESS,bias_g,-65.03167687655495,,1
1035.0,FIT_PRESS,mae_g,224.09600776540782,,1
1035.0,FIT_PRESS,rmse_g,445.52785460752824,,1
1035.0,FIT_PRESS,std,440.7561119642134,,1
1035.0,FIT_PRESS,cv_percent,45.44025835244928,,1
1035.0,FIT_PRESS,mad,106.25495495495494,,1
1035.0,FIT_PRESS,variance,194265.95023381023,,1
1035.0,FIT_PRESS,iqr,214.41987850858834,,1
1035.0,FIT_PRESS,mean_estimate_absolute_percentage_error,6.283253804498064,,1
1035.0,GLOBAL_LUT,mean,1515.2491063095636,,1
1035.0,GLOBAL_LUT,bias_g,480.24910630956356,,1
1035.0,GLOBAL_LUT,mae_g,1001.7194537758496,,1
1035.0,GLOBAL_LUT,rmse_g,1442.7999101902776,,1
1035.0,GLOBAL_LUT,std,1360.526507177989,,1
1035.0,GLOBAL_LUT,cv_percent,89.78896615168405,,1
1035.0,GLOBAL_LUT,mad,530.510385423831,,1
1035.0,GLOBAL_LUT,variance,1851032.3767339387,,1
1035.0,GLOBAL_LUT,iqr,1879.8107697095625,,1
1035.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,46.40087983667281,,1
1107.0,LINEAR,mean,3019.388932890283,,1
1107.0,LINEAR,bias_g,1912.3889328902826,,1
1107.0,LINEAR,mae_g,1914.6109510672898,,1
1107.0,LINEAR,rmse_g,2171.4041858083106,,1
1107.0,LINEAR,std,1028.4768872000082,,1
1107.0,LINEAR,cv_percent,34.062418259429336,,1
1107.0,LINEAR,mad,876.5124034472365,,1
1107.0,LINEAR,variance,1057764.7075046182,,1
1107.0,LINEAR,iqr,1730.3368046397359,,1
1107.0,LINEAR,mean_estimate_absolute_percentage_error,172.75419447970032,,1
1107.0,GAMMA,mean,1133.1929485040102,,1
1107.0,GAMMA,bias_g,26.192948504010246,,1
1107.0,GAMMA,mae_g,934.1977796559913,,1
1107.0,GAMMA,rmse_g,1155.888508976607,,1
1107.0,GAMMA,std,1155.5916989286613,,1
1107.0,GAMMA,cv_percent,101.97660517162774,,1
1107.0,GAMMA,mad,628.6842382592,,1
1107.0,GAMMA,variance,1335392.1746328298,,1
1107.0,GAMMA,iqr,1741.2434476281835,,1
1107.0,GAMMA,mean_estimate_absolute_percentage_error,2.3661200093956865,,1
1107.0,FIT_PRESS,mean,1045.1613690275806,,1
1107.0,FIT_PRESS,bias_g,-61.83863097241954,,1
1107.0,FIT_PRESS,mae_g,233.96233068839143,,1
1107.0,FIT_PRESS,rmse_g,448.3671623402352,,1
1107.0,FIT_PRESS,std,444.0823076688506,,1
1107.0,FIT_PRESS,cv_percent,42.48935339832024,,1
1107.0,FIT_PRESS,mad,118.85810591293057,,1
1107.0,FIT_PRESS,variance,197209.0959844917,,1
1107.0,FIT_PRESS,iqr,258.2757242757243,,1
1107.0,FIT_PRESS,mean_estimate_absolute_percentage_error,5.586145525963825,,1
1107.0,GLOBAL_LUT,mean,1660.0828096347736,,1
1107.0,GLOBAL_LUT,bias_g,553.0828096347739,,1
1107.0,GLOBAL_LUT,mae_g,1088.17500689424,,1
1107.0,GLOBAL_LUT,rmse_g,1530.3940412990414,,1
1107.0,GLOBAL_LUT,std,1426.956666241171,,1
1107.0,GLOBAL_LUT,cv_percent,85.95695696379799,,1
1107.0,GLOBAL_LUT,mad,641.963699288267,,1
1107.0,GLOBAL_LUT,variance,2036205.3273301166,,1
1107.0,GLOBAL_LUT,iqr,2082.689436260923,,1
1107.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,49.96231342680884,,1
1179.0,LINEAR,mean,3128.213354060662,,1
1179.0,LINEAR,bias_g,1949.2133540606621,,1
1179.0,LINEAR,mae_g,1952.8092952439831,,1
1179.0,LINEAR,rmse_g,2200.468820377633,,1
1179.0,LINEAR,std,1021.0927136189524,,1
1179.0,LINEAR,cv_percent,32.64140255310576,,1
1179.0,LINEAR,mad,833.3431898306178,,1
1179.0,LINEAR,variance,1042630.3298057159,,1
1179.0,LINEAR,iqr,1658.1544354411621,,1
1179.0,LINEAR,mean_estimate_absolute_percentage_error,165.32768058190518,,1
1179.0,GAMMA,mean,1251.7068150007385,,1
1179.0,GAMMA,bias_g,72.70681500073849,,1
1179.0,GAMMA,mae_g,983.210557430591,,1
1179.0,GAMMA,rmse_g,1213.636966643665,,1
1179.0,GAMMA,std,1211.4571415681548,,1
1179.0,GAMMA,cv_percent,96.78441684983876,,1
1179.0,GAMMA,mad,716.5987199148228,,1
1179.0,GAMMA,variance,1467628.4058564843,,1
1179.0,GAMMA,iqr,1863.501436481079,,1
1179.0,GAMMA,mean_estimate_absolute_percentage_error,6.16682061074966,,1
1179.0,FIT_PRESS,mean,1118.819872563589,,1
1179.0,FIT_PRESS,bias_g,-60.180127436411055,,1
1179.0,FIT_PRESS,mae_g,258.26514926069297,,1
1179.0,FIT_PRESS,rmse_g,465.3354143910938,,1
1179.0,FIT_PRESS,std,461.42756760760227,,1
1179.0,FIT_PRESS,cv_percent,41.242346415452744,,1
1179.0,FIT_PRESS,mad,137.9420118343195,,1
1179.0,FIT_PRESS,variance,212915.40014826835,,1
1179.0,FIT_PRESS,iqr,278.6912771958098,,1
1179.0,FIT_PRESS,mean_estimate_absolute_percentage_error,5.104336508601446,,1
1179.0,GLOBAL_LUT,mean,1775.6788349662793,,1
1179.0,GLOBAL_LUT,bias_g,596.6788349662793,,1
1179.0,GLOBAL_LUT,mae_g,1159.1471976184332,,1
1179.0,GLOBAL_LUT,rmse_g,1594.7961172199941,,1
1179.0,GLOBAL_LUT,std,1478.9689054889739,,1
1179.0,GLOBAL_LUT,cv_percent,83.29033811551062,,1
1179.0,GLOBAL_LUT,mad,717.7900101223727,,1
1179.0,GLOBAL_LUT,variance,2187349.0234032534,,1
1179.0,GLOBAL_LUT,iqr,2220.2577162160014,,1
1179.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,50.60889185464625,,1
1249.0,LINEAR,mean,3181.8110711861023,,1
1249.0,LINEAR,bias_g,1932.8110711861025,,1
1249.0,LINEAR,mae_g,1937.5859503300971,,1
1249.0,LINEAR,rmse_g,2182.0974834558388,,1
1249.0,LINEAR,std,1012.8133048122621,,1
1249.0,LINEAR,cv_percent,31.83134642984034,,1
1249.0,LINEAR,mad,805.3001737846291,,1
1249.0,LINEAR,variance,1025790.7904047362,,1
1249.0,LINEAR,iqr,1607.202321412307,,1
1249.0,LINEAR,mean_estimate_absolute_percentage_error,154.74868464260229,,1
1249.0,GAMMA,mean,1309.9907579746161,,1
1249.0,GAMMA,bias_g,60.990757974616,,1
1249.0,GAMMA,mae_g,1009.4035202361587,,1
1249.0,GAMMA,rmse_g,1235.1239137288865,,1
1249.0,GAMMA,std,1233.617124437985,,1
1249.0,GAMMA,cv_percent,94.16991050725329,,1
1249.0,GAMMA,mad,781.9600880376489,,1
1249.0,GAMMA,variance,1521811.209706643,,1
1249.0,GAMMA,iqr,1907.0991599585784,,1
1249.0,GAMMA,mean_estimate_absolute_percentage_error,4.883167171706646,,1
1249.0,FIT_PRESS,mean,1163.7203628392654,,1
1249.0,FIT_PRESS,bias_g,-85.27963716073478,,1
1249.0,FIT_PRESS,mae_g,290.04647918808246,,1
1249.0,FIT_PRESS,rmse_g,484.35649400968447,,1
1249.0,FIT_PRESS,std,476.7898874505278,,1
1249.0,FIT_PRESS,cv_percent,40.97117337426729,,1
1249.0,FIT_PRESS,mad,147.59523831107327,,1
1249.0,FIT_PRESS,variance,227328.59677508695,,1
1249.0,FIT_PRESS,iqr,300.38681818181817,,1
1249.0,FIT_PRESS,mean_estimate_absolute_percentage_error,6.827833239450342,,1
1249.0,GLOBAL_LUT,mean,1831.5975966491324,,1
1249.0,GLOBAL_LUT,bias_g,582.5975966491324,,1
1249.0,GLOBAL_LUT,mae_g,1192.8278716371385,,1
1249.0,GLOBAL_LUT,rmse_g,1609.5776014475136,,1
1249.0,GLOBAL_LUT,std,1500.4399672963216,,1
1249.0,GLOBAL_LUT,cv_percent,81.91973881388269,,1
1249.0,GLOBAL_LUT,mad,754.4342590132113,,1
1249.0,GLOBAL_LUT,variance,2251320.0954601867,,1
1249.0,GLOBAL_LUT,iqr,2244.500084286109,,1
1249.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,46.64512383099538,,1
1319.0,LINEAR,mean,3242.2882411042847,,1
1319.0,LINEAR,bias_g,1923.2882411042847,,1
1319.0,LINEAR,mae_g,1929.838794500965,,1
1319.0,LINEAR,rmse_g,2170.770281053599,,1
1319.0,LINEAR,std,1006.5813204781351,,1
1319.0,LINEAR,cv_percent,31.045398978324815,,1
1319.0,LINEAR,mad,796.2911725569752,,1
1319.0,LINEAR,variance,1013205.9547355062,,1
1319.0,LINEAR,iqr,1615.6124694903447,,1
1319.0,LINEAR,mean_estimate_absolute_percentage_error,145.81411987143932,,1
1319.0,GAMMA,mean,1381.2022197738345,,1
1319.0,GAMMA,bias_g,62.20221977383446,,1
1319.0,GAMMA,mae_g,1035.0206511463339,,1
1319.0,GAMMA,rmse_g,1260.0250464890933,,1
1319.0,GAMMA,std,1258.4887769205768,,1
1319.0,GAMMA,cv_percent,91.11546150907928,,1
1319.0,GAMMA,mad,846.615984889546,,1
1319.0,GAMMA,variance,1583794.0016350492,,1
1319.0,GAMMA,iqr,1980.1131263525617,,1
1319.0,GAMMA,mean_estimate_absolute_percentage_error,4.715861999532559,,1
1319.0,FIT_PRESS,mean,1218.6253897278166,,1
1319.0,FIT_PRESS,bias_g,-100.37461027218325,,1
1319.0,FIT_PRESS,mae_g,322.13934991012513,,1
1319.0,FIT_PRESS,rmse_g,504.50776562911955,,1
1319.0,FIT_PRESS,std,494.4219080833635,,1
1319.0,FIT_PRESS,cv_percent,40.57209969946499,,1
1319.0,FIT_PRESS,mad,162.59634146341477,,1
1319.0,FIT_PRESS,variance,244453.02319279397,,1
1319.0,FIT_PRESS,iqr,327.1695475767867,,1
1319.0,FIT_PRESS,mean_estimate_absolute_percentage_error,7.609902219270906,,1
1319.0,GLOBAL_LUT,mean,1901.4724089710692,,1
1319.0,GLOBAL_LUT,bias_g,582.4724089710693,,1
1319.0,GLOBAL_LUT,mae_g,1234.7348317328833,,1
1319.0,GLOBAL_LUT,rmse_g,1633.9697739365868,,1
1319.0,GLOBAL_LUT,std,1526.6247459430954,,1
1319.0,GLOBAL_LUT,cv_percent,80.2864526848006,,1
1319.0,GLOBAL_LUT,mad,788.274490740511,,1
1319.0,GLOBAL_LUT,variance,2330583.1149258204,,1
1319.0,GLOBAL_LUT,iqr,2366.8082121076686,,1
1319.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,44.16015231016446,,1
1969.0,LINEAR,mean,3779.746673614499,,1
1969.0,LINEAR,bias_g,1810.7466736144984,,1
1969.0,LINEAR,mae_g,1822.5570134639297,,1
1969.0,LINEAR,rmse_g,1984.75903202357,,1
1969.0,LINEAR,std,812.6899157693346,,1
1969.0,LINEAR,cv_percent,21.501174177690984,,1
1969.0,LINEAR,mad,562.1897791404158,,1
1969.0,LINEAR,variance,660464.8991931682,,1
1969.0,LINEAR,iqr,1242.9650309285485,,1
1969.0,LINEAR,mean_estimate_absolute_percentage_error,91.96275640500245,,1
1969.0,GAMMA,mean,2053.5852636852514,,1
1969.0,GAMMA,bias_g,84.58526368525153,,1
1969.0,GAMMA,mae_g,1126.6228907673483,,1
1969.0,GAMMA,rmse_g,1356.1940653979686,,1
1969.0,GAMMA,std,1353.5537212050233,,1
1969.0,GAMMA,cv_percent,65.91173715261327,,1
1969.0,GAMMA,mad,1105.7481100965458,,1
1969.0,GAMMA,variance,1832107.676187966,,1
1969.0,GAMMA,iqr,2238.3443119610497,,1
1969.0,GAMMA,mean_estimate_absolute_percentage_error,4.29584884130277,,1
1969.0,FIT_PRESS,mean,2015.4336950666905,,1
1969.0,FIT_PRESS,bias_g,46.433695066690575,,1
1969.0,FIT_PRESS,mae_g,505.70081429870754,,1
1969.0,FIT_PRESS,rmse_g,685.8053325005445,,1
1969.0,FIT_PRESS,std,684.2315880231167,,1
1969.0,FIT_PRESS,cv_percent,33.94959554848941,,1
1969.0,FIT_PRESS,mad,360.2463127788095,,1
1969.0,FIT_PRESS,variance,468172.86604863615,,1
1969.0,FIT_PRESS,iqr,814.4409743713525,,1
1969.0,FIT_PRESS,mean_estimate_absolute_percentage_error,2.3582374335546255,,1
1969.0,GLOBAL_LUT,mean,2530.203124753227,,1
1969.0,GLOBAL_LUT,bias_g,561.203124753227,,1
1969.0,GLOBAL_LUT,mae_g,1458.792281448765,,1
1969.0,GLOBAL_LUT,rmse_g,1723.6955088355369,,1
1969.0,GLOBAL_LUT,std,1629.7782855183139,,1
1969.0,GLOBAL_LUT,cv_percent,64.41294256473056,,1
1969.0,GLOBAL_LUT,mad,1548.4023093871115,,1
1969.0,GLOBAL_LUT,variance,2656177.2599470145,,1
1969.0,GLOBAL_LUT,iqr,3168.9016833804153,,1
1969.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,28.501936249529052,,1
