source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g,global_lut_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,1,1190.5,True,ok,,4155.5944055944055,2385.7371797393494,585.5188679245283,1269.0506055882001
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,2,1216.0,True,ok,,4269.583627381793,2658.4719637989633,700.8333333333334,1448.4026645279152
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,3,1262.0,True,ok,,4402.5157232704405,3005.340263402647,724.4705882352941,1789.462237668761
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,4,1243.5,True,ok,,4360.507246376812,2892.2647007504597,400.1913875598086,1652.2969745577686
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,5,1188.0,True,ok,,4042.1940928270046,2135.7904450615356,812.2857142857143,1258.45940760283
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,6,1236.0,True,ok,,4164.072921298354,2405.2669958306365,923.28125,1596.6894354587175
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,7,1339.5,True,ok,,4632.475083056478,3684.1928479188646,1032.9818181818182,2771.8807622361037
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,8,1477.0,True,ok,,5000.0,5000.0,4000.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,9,1466.0,True,ok,,5000.0,5000.0,3466.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,10,1440.0,True,ok,ZERO_UNSTABLE,5000.0,5000.0,882.5333333333333,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,11,1286.0,True,ok,,4371.915657245401,2922.6518645177953,758.1694915254237,2000.8242270894284
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,12,1313.0,True,ok,,4404.888416578108,3011.8242991895268,818.0,2389.955562584012
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,13,1310.0,True,ok,,4634.670487106017,3691.181805938657,1169.7898089171974,2346.7187475290584
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,14,1231.0,True,ok,,4128.040385497935,2323.0884026792614,897.3333333333334,1559.617742726017
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,15,1328.5,True,ok,,4550.428163653663,3430.0388390348858,1128.2,2613.345773701273
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,3,16,1203.0,True,ok,,4168.609168609169,2415.7651097786425,1167.6666666666667,1352.0162634228936
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,1,909.0,True,ok,,3365.4916512059367,1026.3229894724213,534.5631067961165,625.6021956732321
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,2,1013.5,True,ok,,3642.443962400578,1408.1908016050106,465.5,794.9422277381321
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,3,939.5,True,ok,,3343.459614010007,999.710638501869,508.7630331753555,676.931807252092
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,4,805.5,True,ok,,2916.044776119403,578.451218568471,522.09375,494.3032240694622
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,5,828.0,True,ok,,2797.401542833942,489.90201671863883,561.2717391304348,519.5267466209785
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,6,862.0,True,ok,,2907.552620718118,571.7422944868176,716.0232558139535,559.8460562218415
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,7,883.0,True,ok,,2976.7628205128203,628.1551402474546,715.5490196078431,587.9916047788182
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,8,918.5,True,ok,,3295.194508009153,943.2226204280082,603.25,639.3445269615758
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,9,938.5,True,ok,,3211.3316790736144,850.8061904313683,557.9817073170732,675.1343656824084
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,10,944.0,True,ok,,3052.007299270073,694.1163251128625,552.8235294117648,685.020294315668
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,11,906.0,True,ok,,2977.23292469352,628.5520389391689,542.5064935064935,621.262512108492
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,12,927.0,True,ok,,2853.3780546238618,530.3068708157678,535.0869565217391,654.4637876310475
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,13,840.0,True,ok,,3114.19984973704,752.4469820376382,885.7232704402516,533.757091185989
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,14,851.0,True,ok,,2561.6698292220112,344.49474393144925,535.472972972973,546.8015737039152
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,15,907.0,True,ok,,2665.995975855131,404.1363782708645,544.9714285714285,622.7090732967388
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,4,16,776.0,True,ok,,2686.817800167926,416.91052040544184,806.0,471.5985954993157
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,1,822.0,True,ok,,2931.0344827586205,590.4371812617615,752.320987654321,512.4115743384732
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,2,871.0,True,ok,,3222.2222222222226,862.4063404968757,778.0,570.6328705198579
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,3,888.0,True,ok,,3277.90096082779,923.5774002380497,796.5806451612904,595.2244107200517
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,4,816.0,True,ok,,2988.0774962742175,637.7602013608619,756.6567164179105,505.29640205596803
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,5,878.0,True,ok,,3138.2560879811467,775.967455295615,829.75,580.7587988375848
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,6,936.0,True,ok,,3286.3070539419086,933.0878685984372,894.6285714285714,670.6407617581995
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,7,960.0,True,ok,,3455.2529182879375,1140.2743542621458,899.9629629629629,713.6057425908824
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,8,1045.0,True,ok,,3806.1377245508984,1678.9121942001423,872.421052631579,866.4018578106976
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,9,1017.0,True,ok,,3667.1802773497693,1446.835072951517,888.7272727272727,802.9486813527769
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,10,1115.0,True,ok,,3989.81989036805,2027.2305919156288,924.0416666666666,1034.0159247010938
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,11,966.0,True,ok,,3481.1616954474093,1174.861768850375,821.2,721.9879103349845
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,12,1002.0,True,ok,,3562.4509033778477,1288.5033082985276,881.8275862068965,772.280916799597
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,13,877.0,True,ok,,3295.625942684766,943.7166961143857,1020.2514619883041,579.312237649338
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,14,920.0,True,ok,,3328.788469029996,982.2788215585991,901.03125,641.8816966432624
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,15,986.0,True,ok,,3578.125,1311.3300709724424,989.530612244898,749.9284694819914
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,5,16,788.0,True,ok,,2977.308294209703,628.6156892657858,975.2820512820513,480.83437661259563
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,1,1045.0,True,ok,,3783.587509077705,1639.4762101589356,745.9333333333334,866.4018578106976
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,2,1114.0,True,ok,,3972.1627408993577,1991.5816701992926,692.1428571428571,1032.2706181633173
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,3,1130.0,True,ok,,4014.935988620199,2078.760659909939,683.8,1060.1955227677436
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,4,999.0,True,ok,,3516.44245142003,1223.2185100797533,688.6666666666666,768.089832927546
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,5,1106.0,True,ok,,3632.6714801444045,1393.13910925338,630.3448275862069,1018.308165861104
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,6,1159.0,True,ok,,3914.7982062780266,1879.0031563173586,736.4,1155.0593915102934
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,7,1138.0,True,ok,,3789.4248608534326,1649.6172412437566,829.5820895522388,1085.9645826917153
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,8,1168.0,True,ok,,4091.971940763835,2242.9550754920783,827.8461538461538,1183.602295500091
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,9,1191.0,True,ok,,3942.687747035573,1933.123141081787,817.7241379310345,1271.168845185274
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,10,1179.0,True,ok,,3893.8938938938936,1839.189332830242,771.7349397590361,1220.3310948554983
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,11,1154.0,True,ok,,3479.8534798534797,1173.0967186170917,716.0952380952381,1138.9464120726825
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,12,1425.0,True,ok,,4945.482866043614,4785.472151300211,786.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,13,1097.0,True,ok,,3922.571219868517,1893.9710538245963,1027.9718309859154,1002.6004070211142
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,14,1248.0,True,ok,,484.69387755102036,0.4415299038509741,725.5,1685.6614980171992
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,15,1413.0,False,invalid_two_point_endpoint_or_span,NO_RESPONSE_OR_REVERSED,,,,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,6,16,1004.0,True,ok,,3138.185654008439,775.8977954219864,957.5,775.0749727142977
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,1,762.0,True,ok,,2819.833459500378,505.8058231113081,775.3469387755102,460.82351753382244
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,2,779.0,True,ok,,2838.627236217598,519.4257179946165,696.1,473.9075407776357
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,3,784.0,True,ok,,2866.032210834553,539.7768507807406,749.7391304347826,477.755782908169
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,4,669.0,True,ok,,2370.2290076335876,252.49409299671763,727.4444444444445,390.8101187403201
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,5,798.0,True,ok,,2442.273534635879,284.6211704361951,739.4814814814815,488.5308608736623
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,6,910.0,True,ok,,2975.88285960379,627.4127137240012,373.125,627.0487568614789
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,7,779.0,True,ok,,2325.4759746146874,233.95773867300045,856.2647058823529,473.9075407776357
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,8,772.0,True,ok,,2647.754137115839,393.1883199230199,858.6060606060606,468.520001794889
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,9,760.0,True,ok,,2073.6434108527133,147.919793281726,838.48,459.2842206816091
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,10,743.0,True,ok,,2114.3122676579924,159.86982723758817,810.0,446.20019743779585
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,11,728.5,True,ok,,1343.9306358381502,26.09740968970656,772.0131578947369,435.04029525924926
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,12,782.0,True,ok,,1030.5084745762713,9.021863615089126,806.1739130434783,476.21648605595567
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,13,675.0,True,ok,,2492.401215805471,308.7178952845501,994.0,395.2508002065049
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,14,780.0,True,ok,,163.66612111292963,0.0057401751736767355,809.5,474.67718920374233
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,15,787.0,True,ok,,476.5625,0.41263821721076954,850.0,480.064728186489
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,7,16,616.0,True,ok,,1639.26499032882,57.767908236509534,895.8064516129032,350.8051503652197
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,1,867.0,True,ok,,3178.438661710037,816.4795768216768,872.9705882352941,565.7753664572625
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,2,957.0,True,ok,,3426.523297491039,1102.8202778666598,899.7,708.3870347215543
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,3,944.0,True,ok,,3406.791907514451,1077.6368029782325,921.0,685.020294315668
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,4,793.0,True,ok,,2788.679245283019,483.8204764709275,797.0188679245283,484.68261874312896
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,5,901.0,True,ok,,2823.1597845601436,508.1966791185003,907.7906976744187,614.0297061672586
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,6,996.0,True,ok,,3258.09199318569,901.4535581942404,987.6521739130435,763.8987490554949
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,7,932.0,True,ok,,2908.6757990867577,572.6262554791576,969.0263157894736,663.4509954794652
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,8,933.0,True,ok,,3234.836702954899,875.9905782978608,991.7878787878788,665.2484370491488
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,9,899.0,True,ok,,2613.6363636363635,373.3108757086264,948.0370370370371,611.1365837907653
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,10,872.0,True,ok,,2639.4052044609666,388.2525008758304,907.1463414634146,572.0794317081046
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,11,848.0,True,ok,,1760.0487210718636,76.76950615679495,866.3846153846154,543.2439875626626
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,12,898.0,True,ok,,1639.5663956639567,57.810406206092324,896.6571428571428,609.6900226025185
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,13,804.0,True,ok,,2924.7391952309986,585.3809269025074,1019.4137931034483,493.14875143030224
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,14,1013.0,True,ok,,0.0,0.0,887.8666666666667,793.7984486503258
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,15,957.0,True,ok,,0.0,0.0,921.0,708.3870347215543
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,8,16,750.0,True,ok,,1858.216970998926,95.38403176621912,937.483870967742,451.5877364205425
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,9,1,679.0,True,ok,,2421.3606437454278,274.99696693224917,773.3092783505155,398.2112545172948
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,9,2,813.0,True,ok,,2876.6394895427156,547.8122492942495,769.7605633802817,501.7388159147154
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,9,3,812.0,True,ok,,2863.700564971751,538.022462346283,764.7045454545455,500.5529538676312
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,9,4,663.0,True,ok,,2213.410237923576,192.01610001278763,747.7260273972603,386.36943727413524
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,9,5,752.0,True,ok,,2141.0472972972975,168.11057442616044,798.7272727272727,453.12703327275585
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,9,6,832.0,True,ok,,2617.694805194805,375.6349830942425,856.945652173913,524.2701948093153
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,9,7,769.0,True,ok,,2184.2105263157896,182.08240038059873,849.0335570469799,466.2110565165691
