N,M_configured_slots,frequency_Hz,FULL_Mbit_s,DELTA_K0_Mbit_s,DELTA_K240_Mbit_s,DELTA_K480_Mbit_s,USB_raw_Mbit_s,q_ESKF_total,T_sync_s,DELTA_K0_no_ESKF_bound_Mbit_s,DELTA_K240_no_ESKF_bound_Mbit_s,DELTA_K480_no_ESKF_bound_Mbit_s
46,46,300,115.7568,10.126080000000002,62.94144000000001,115.7568,480.0,0.0033333333333333335,1.0,9.7728,62.7648,115.7568
46,46,325,125.4032,10.94048,68.17184,125.4032,480.0,0.003076923076923077,1.0,10.5872,67.9952,125.4032
46,46,350,135.0496,11.754879999999998,73.40224,135.0496,480.0,0.002857142857142857,1.0,11.4016,73.2256,135.0496
46,46,375,144.696,12.56928,78.63263999999998,144.696,480.0,0.0026666666666666666,1.0,12.216,78.456,144.696
46,46,400,154.3424,13.383679999999998,83.86304,154.3424,480.0,0.0025,1.0,13.0304,83.6864,154.3424
46,46,425,163.9888,14.19808,89.09344000000002,163.9888,480.0,0.002352941176470588,1.0,13.8448,88.9168,163.9888
46,46,450,173.6352,15.01248,94.32384000000002,173.6352,480.0,0.0022222222222222222,1.0,14.6592,94.1472,173.6352
46,46,475,183.2816,15.826879999999997,99.55424000000002,183.2816,480.0,0.002105263157894737,1.0,15.4736,99.3776,183.2816
46,46,500,192.928,16.64128,104.78463999999998,192.928,480.0,0.002,1.0,16.288,104.608,192.928
46,46,525,202.5744,17.45568,110.01504,202.57440000000003,480.0,0.0019047619047619048,1.0,17.1024,109.8384,202.5744
46,46,550,212.2208,18.27008,115.24544,212.2208,480.0,0.0018181818181818182,1.0,17.9168,115.0688,212.2208
46,46,575,221.8672,19.084479999999996,120.47583999999999,221.8672,480.0,0.0017391304347826088,1.0,18.7312,120.2992,221.8672
46,46,600,231.5136,19.89888,125.70624,231.5136,480.0,0.0016666666666666668,1.0,19.5456,125.5296,231.5136
46,46,625,241.16,20.71328,130.93663999999998,241.16,480.0,0.0016,1.0,20.36,130.76,241.16
46,46,650,250.8064,21.527680000000004,136.16703999999996,250.8064,480.0,0.0015384615384615385,1.0,21.1744,135.9904,250.8064
46,46,675,260.4528,22.342079999999996,141.39743999999996,260.4528,480.0,0.0014814814814814814,1.0,21.9888,141.2208,260.4528
46,46,700,270.0992,23.156479999999995,146.62784,270.0992,480.0,0.0014285714285714286,1.0,22.8032,146.4512,270.0992
47,47,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
47,47,25,9.856,1.19296,5.52448,9.856,480.0,0.04,1.0,0.832,5.344,9.856
47,47,50,19.712,2.0249599999999996,10.86848,19.712,480.0,0.02,1.0,1.664,10.688,19.712
47,47,75,29.568,2.8569599999999995,16.21248,29.568,480.0,0.013333333333333334,1.0,2.496,16.032,29.568
47,47,100,39.424,3.68896,21.55648,39.424,480.0,0.01,1.0,3.328,21.376,39.424
47,47,125,49.28,4.52096,26.900479999999995,49.28,480.0,0.008,1.0,4.16,26.72,49.28
47,47,150,59.136,5.35296,32.24448,59.136,480.0,0.006666666666666667,1.0,4.992,32.064,59.136
47,47,175,68.992,6.184960000000001,37.58848,68.992,480.0,0.005714285714285714,1.0,5.824,37.408,68.992
47,47,200,78.848,7.016959999999999,42.93248,78.848,480.0,0.005,1.0,6.656,42.752,78.848
47,47,225,88.704,7.848959999999999,48.27648,88.704,480.0,0.0044444444444444444,1.0,7.488,48.096,88.704
47,47,250,98.56,8.680960000000002,53.62048000000001,98.56,480.0,0.004,1.0,8.32,53.44,98.56
47,47,275,108.416,9.51296,58.96447999999999,108.416,480.0,0.0036363636363636364,1.0,9.152,58.784,108.416
47,47,300,118.272,10.344960000000002,64.30848,118.272,480.0,0.0033333333333333335,1.0,9.984,64.128,118.272
47,47,325,128.128,11.17696,69.65248,128.128,480.0,0.003076923076923077,1.0,10.816,69.472,128.128
47,47,350,137.984,12.008959999999998,74.99647999999999,137.984,480.0,0.002857142857142857,1.0,11.648,74.816,137.984
47,47,375,147.84,12.84096,80.34048,147.84,480.0,0.0026666666666666666,1.0,12.48,80.16,147.84
47,47,400,157.696,13.67296,85.68448,157.696,480.0,0.0025,1.0,13.312,85.504,157.696
47,47,425,167.552,14.50496,91.02848000000002,167.552,480.0,0.002352941176470588,1.0,14.144,90.848,167.552
47,47,450,177.408,15.33696,96.37248,177.408,480.0,0.0022222222222222222,1.0,14.976,96.192,177.408
47,47,475,187.264,16.16896,101.71648000000002,187.264,480.0,0.002105263157894737,1.0,15.808,101.536,187.264
47,47,500,197.12,17.00096,107.06047999999998,197.12,480.0,0.002,1.0,16.64,106.88,197.12
47,47,525,206.976,17.832960000000003,112.40448,206.97600000000003,480.0,0.0019047619047619048,1.0,17.472,112.224,206.976
47,47,550,216.832,18.66496,117.74848,216.832,480.0,0.0018181818181818182,1.0,18.304,117.568,216.832
47,47,575,226.688,19.496959999999998,123.09247999999998,226.688,480.0,0.0017391304347826088,1.0,19.136,122.912,226.688
47,47,600,236.544,20.32896,128.43648,236.544,480.0,0.0016666666666666668,1.0,19.968,128.256,236.544
47,47,625,246.4,21.16096,133.78047999999998,246.4,480.0,0.0016,1.0,20.8,133.6,246.4
47,47,650,256.256,21.99296,139.12447999999998,256.256,480.0,0.0015384615384615385,1.0,21.632,138.944,256.256
47,47,675,266.112,22.824959999999997,144.46847999999997,266.112,480.0,0.0014814814814814814,1.0,22.464,144.288,266.112
47,47,700,275.968,23.65696,149.81248,275.968,480.0,0.0014285714285714286,1.0,23.296,149.632,275.968
48,48,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
48,48,25,10.0656,1.2182400000000002,5.64192,10.0656,480.0,0.04,1.0,0.8496,5.4576,10.0656
48,48,50,20.1312,2.06784,11.099520000000002,20.1312,480.0,0.02,1.0,1.6992,10.9152,20.1312
48,48,75,30.1968,2.91744,16.557119999999998,30.1968,480.0,0.013333333333333334,1.0,2.5488,16.3728,30.1968
48,48,100,40.2624,3.7670399999999997,22.01472,40.2624,480.0,0.01,1.0,3.3984,21.8304,40.2624
48,48,125,50.328,4.61664,27.472319999999996,50.328,480.0,0.008,1.0,4.248,27.288,50.328
48,48,150,60.3936,5.466240000000001,32.92992,60.3936,480.0,0.006666666666666667,1.0,5.0976,32.7456,60.3936
48,48,175,70.4592,6.315840000000001,38.38752,70.4592,480.0,0.005714285714285714,1.0,5.9472,38.2032,70.4592
48,48,200,80.5248,7.165439999999999,43.845119999999994,80.5248,480.0,0.005,1.0,6.7968,43.6608,80.5248
48,48,225,90.5904,8.01504,49.30272,90.5904,480.0,0.0044444444444444444,1.0,7.6464,49.1184,90.5904
48,48,250,100.656,8.86464,54.76032000000001,100.656,480.0,0.004,1.0,8.496,54.576,100.656
48,48,275,110.7216,9.714239999999998,60.21791999999999,110.7216,480.0,0.0036363636363636364,1.0,9.3456,60.0336,110.7216
48,48,300,120.7872,10.56384,65.67552,120.7872,480.0,0.0033333333333333335,1.0,10.1952,65.4912,120.7872
48,48,325,130.8528,11.413439999999998,71.13312,130.8528,480.0,0.003076923076923077,1.0,11.0448,70.9488,130.8528
48,48,350,140.9184,12.263039999999998,76.59071999999999,140.9184,480.0,0.002857142857142857,1.0,11.8944,76.4064,140.9184
48,48,375,150.984,13.11264,82.04832,150.984,480.0,0.0026666666666666666,1.0,12.744,81.864,150.984
48,48,400,161.0496,13.962240000000001,87.50592,161.0496,480.0,0.0025,1.0,13.5936,87.3216,161.0496
48,48,425,171.1152,14.811840000000002,92.96352000000002,171.1152,480.0,0.002352941176470588,1.0,14.4432,92.7792,171.1152
48,48,450,181.1808,15.661439999999999,98.42112000000002,181.1808,480.0,0.0022222222222222222,1.0,15.2928,98.2368,181.1808
48,48,475,191.2464,16.51104,103.87872000000002,191.2464,480.0,0.002105263157894737,1.0,16.1424,103.6944,191.2464
48,48,500,201.312,17.36064,109.33631999999999,201.312,480.0,0.002,1.0,16.992,109.152,201.312
48,48,525,211.3776,18.210240000000002,114.79392,211.37760000000006,480.0,0.0019047619047619048,1.0,17.8416,114.6096,211.3776
48,48,550,221.4432,19.059839999999998,120.25151999999999,221.4432,480.0,0.0018181818181818182,1.0,18.6912,120.0672,221.4432
48,48,575,231.5088,19.909439999999996,125.70911999999998,231.5088,480.0,0.0017391304347826088,1.0,19.5408,125.5248,231.5088
48,48,600,241.5744,20.759039999999995,131.16672,241.5744,480.0,0.0016666666666666668,1.0,20.3904,130.9824,241.5744
48,48,625,251.64,21.60864,136.62431999999998,251.64,480.0,0.0016,1.0,21.24,136.44,251.64
48,48,650,261.7056,22.458240000000004,142.08192,261.7056,480.0,0.0015384615384615385,1.0,22.0896,141.8976,261.7056
48,48,675,271.7712,23.30784,147.53951999999998,271.7712,480.0,0.0014814814814814814,1.0,22.9392,147.3552,271.7712
48,48,700,281.8368,24.15744,152.99712,281.8368,480.0,0.0014285714285714286,1.0,23.7888,152.8128,281.8368
49,49,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
49,49,25,10.2752,1.24352,5.759359999999999,10.2752,480.0,0.04,1.0,0.8672,5.5712,10.2752
49,49,50,20.5504,2.1107199999999997,11.33056,20.5504,480.0,0.02,1.0,1.7344,11.1424,20.5504
49,49,75,30.8256,2.97792,16.90176,30.8256,480.0,0.013333333333333334,1.0,2.6016,16.7136,30.8256
49,49,100,41.1008,3.8451199999999996,22.472960000000004,41.1008,480.0,0.01,1.0,3.4688,22.2848,41.1008
49,49,125,51.376,4.712320000000001,28.044159999999998,51.376,480.0,0.008,1.0,4.336,27.856,51.376
49,49,150,61.6512,5.57952,33.61536,61.6512,480.0,0.006666666666666667,1.0,5.2032,33.4272,61.6512
49,49,175,71.9264,6.44672,39.18656,71.9264,480.0,0.005714285714285714,1.0,6.0704,38.9984,71.9264
49,49,200,82.2016,7.31392,44.75776,82.2016,480.0,0.005,1.0,6.9376,44.5696,82.2016
49,49,225,92.4768,8.18112,50.32896,92.4768,480.0,0.0044444444444444444,1.0,7.8048,50.1408,92.4768
49,49,250,102.752,9.04832,55.90016,102.752,480.0,0.004,1.0,8.672,55.712,102.752
49,49,275,113.0272,9.91552,61.47135999999999,113.0272,480.0,0.0036363636363636364,1.0,9.5392,61.2832,113.0272
49,49,300,123.3024,10.78272,67.04256,123.3024,480.0,0.0033333333333333335,1.0,10.4064,66.8544,123.3024
49,49,325,133.5776,11.649919999999998,72.61376,133.5776,480.0,0.003076923076923077,1.0,11.2736,72.4256,133.5776
49,49,350,143.8528,12.517119999999998,78.18495999999999,143.8528,480.0,0.002857142857142857,1.0,12.1408,77.9968,143.8528
49,49,375,154.128,13.384320000000002,83.75616,154.128,480.0,0.0026666666666666666,1.0,13.008,83.568,154.128
49,49,400,164.4032,14.251520000000001,89.32736000000001,164.4032,480.0,0.0025,1.0,13.8752,89.1392,164.4032
49,49,425,174.6784,15.118720000000001,94.89856000000002,174.6784,480.0,0.002352941176470588,1.0,14.7424,94.7104,174.6784
49,49,450,184.9536,15.985919999999998,100.46976000000001,184.9536,480.0,0.0022222222222222222,1.0,15.6096,100.2816,184.9536
49,49,475,195.2288,16.85312,106.04096000000001,195.2288,480.0,0.002105263157894737,1.0,16.4768,105.8528,195.2288
49,49,500,205.504,17.720319999999997,111.61215999999999,205.504,480.0,0.002,1.0,17.344,111.424,205.504
49,49,525,215.7792,18.58752,117.18336,215.77920000000006,480.0,0.0019047619047619048,1.0,18.2112,116.9952,215.7792
49,49,550,226.0544,19.454719999999995,122.75456,226.0544,480.0,0.0018181818181818182,1.0,19.0784,122.5664,226.0544
49,49,575,236.3296,20.32192,128.32576,236.3296,480.0,0.0017391304347826088,1.0,19.9456,128.1376,236.3296
49,49,600,246.6048,21.18912,133.89695999999998,246.6048,480.0,0.0016666666666666668,1.0,20.8128,133.7088,246.6048
49,49,625,256.88,22.05632,139.46815999999998,256.88,480.0,0.0016,1.0,21.68,139.28,256.88
49,49,650,267.1552,22.92352,145.03936,267.1552,480.0,0.0015384615384615385,1.0,22.5472,144.8512,267.1552
49,49,675,277.4304,23.79072,150.61055999999996,277.4304,480.0,0.0014814814814814814,1.0,23.4144,150.4224,277.4304
49,49,700,287.7056,24.65792,156.18176,287.7056,480.0,0.0014285714285714286,1.0,24.2816,155.9936,287.7056
50,50,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
50,50,25,10.4848,1.2688,5.876799999999999,10.4848,480.0,0.04,1.0,0.8848,5.6848,10.4848
50,50,50,20.9696,2.1535999999999995,11.5616,20.9696,480.0,0.02,1.0,1.7696,11.3696,20.9696
50,50,75,31.4544,3.0384,17.2464,31.4544,480.0,0.013333333333333334,1.0,2.6544,17.0544,31.4544
50,50,100,41.9392,3.9232,22.931200000000004,41.9392,480.0,0.01,1.0,3.5392,22.7392,41.9392
50,50,125,52.424,4.808,28.615999999999996,52.424,480.0,0.008,1.0,4.424,28.424,52.424
50,50,150,62.9088,5.6928,34.30080000000001,62.9088,480.0,0.006666666666666667,1.0,5.3088,34.1088,62.9088
50,50,175,73.3936,6.577600000000001,39.9856,73.3936,480.0,0.005714285714285714,1.0,6.1936,39.7936,73.3936
50,50,200,83.8784,7.4624,45.6704,83.8784,480.0,0.005,1.0,7.0784,45.4784,83.8784
50,50,225,94.3632,8.347199999999999,51.3552,94.3632,480.0,0.0044444444444444444,1.0,7.9632,51.1632,94.3632
50,50,250,104.848,9.232,57.040000000000006,104.848,480.0,0.004,1.0,8.848,56.848,104.848
50,50,275,115.3328,10.116799999999998,62.72479999999999,115.3328,480.0,0.0036363636363636364,1.0,9.7328,62.5328,115.3328
50,50,300,125.8176,11.0016,68.4096,125.8176,480.0,0.0033333333333333335,1.0,10.6176,68.2176,125.8176
50,50,325,136.3024,11.886399999999998,74.0944,136.3024,480.0,0.003076923076923077,1.0,11.5024,73.9024,136.3024
50,50,350,146.7872,12.7712,79.77919999999999,146.7872,480.0,0.002857142857142857,1.0,12.3872,79.5872,146.7872
50,50,375,157.272,13.656,85.464,157.272,480.0,0.0026666666666666666,1.0,13.272,85.272,157.272
50,50,400,167.7568,14.5408,91.14880000000001,167.7568,480.0,0.0025,1.0,14.1568,90.9568,167.7568
50,50,425,178.2416,15.4256,96.83360000000003,178.2416,480.0,0.002352941176470588,1.0,15.0416,96.6416,178.2416
50,50,450,188.7264,16.310399999999998,102.51840000000001,188.7264,480.0,0.0022222222222222222,1.0,15.9264,102.3264,188.7264
50,50,475,199.2112,17.195199999999996,108.20320000000001,199.2112,480.0,0.002105263157894737,1.0,16.8112,108.0112,199.2112
50,50,500,209.696,18.079999999999995,113.88799999999999,209.696,480.0,0.002,1.0,17.696,113.696,209.696
50,50,525,220.1808,18.9648,119.5728,220.18080000000006,480.0,0.0019047619047619048,1.0,18.5808,119.3808,220.1808
50,50,550,230.6656,19.8496,125.2576,230.6656,480.0,0.0018181818181818182,1.0,19.4656,125.0656,230.6656
50,50,575,241.1504,20.7344,130.9424,241.1504,480.0,0.0017391304347826088,1.0,20.3504,130.7504,241.1504
50,50,600,251.6352,21.6192,136.62719999999996,251.6352,480.0,0.0016666666666666668,1.0,21.2352,136.4352,251.6352
50,50,625,262.12,22.504,142.31199999999998,262.12,480.0,0.0016,1.0,22.12,142.12,262.12
50,50,650,272.6048,23.388800000000003,147.9968,272.6048,480.0,0.0015384615384615385,1.0,23.0048,147.8048,272.6048
50,50,675,283.0896,24.2736,153.68159999999997,283.0896,480.0,0.0014814814814814814,1.0,23.8896,153.4896,283.0896
50,50,700,293.5744,25.1584,159.36640000000003,293.5744,480.0,0.0014285714285714286,1.0,24.7744,159.1744,293.5744
51,51,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
51,51,25,10.6944,1.29408,5.994239999999999,10.6944,480.0,0.04,1.0,0.9024,5.7984,10.6944
51,51,50,21.3888,2.19648,11.79264,21.3888,480.0,0.02,1.0,1.8048,11.5968,21.3888
51,51,75,32.0832,3.09888,17.59104,32.0832,480.0,0.013333333333333334,1.0,2.7072,17.3952,32.0832
51,51,100,42.7776,4.0012799999999995,23.389440000000004,42.7776,480.0,0.01,1.0,3.6096,23.1936,42.7776
51,51,125,53.472,4.90368,29.187839999999998,53.472,480.0,0.008,1.0,4.512,28.992,53.472
51,51,150,64.1664,5.806080000000001,34.98624,64.1664,480.0,0.006666666666666667,1.0,5.4144,34.7904,64.1664
51,51,175,74.8608,6.708480000000001,40.78464,74.8608,480.0,0.005714285714285714,1.0,6.3168,40.5888,74.8608
51,51,200,85.5552,7.61088,46.58304,85.5552,480.0,0.005,1.0,7.2192,46.3872,85.5552
51,51,225,96.2496,8.51328,52.38144,96.2496,480.0,0.0044444444444444444,1.0,8.1216,52.1856,96.2496
51,51,250,106.944,9.41568,58.179840000000006,106.944,480.0,0.004,1.0,9.024,57.984,106.944
51,51,275,117.6384,10.31808,63.97823999999999,117.6384,480.0,0.0036363636363636364,1.0,9.9264,63.7824,117.6384
51,51,300,128.3328,11.22048,69.77664,128.3328,480.0,0.0033333333333333335,1.0,10.8288,69.5808,128.3328
51,51,325,139.0272,12.12288,75.57504,139.0272,480.0,0.003076923076923077,1.0,11.7312,75.3792,139.0272
51,51,350,149.7216,13.02528,81.37343999999999,149.7216,480.0,0.002857142857142857,1.0,12.6336,81.1776,149.7216
51,51,375,160.416,13.927680000000002,87.17184,160.416,480.0,0.0026666666666666666,1.0,13.536,86.976,160.416
51,51,400,171.1104,14.830080000000002,92.97024,171.1104,480.0,0.0025,1.0,14.4384,92.7744,171.1104
51,51,425,181.8048,15.732480000000002,98.76864000000002,181.8048,480.0,0.002352941176470588,1.0,15.3408,98.5728,181.8048
51,51,450,192.4992,16.63488,104.56704,192.4992,480.0,0.0022222222222222222,1.0,16.2432,104.3712,192.4992
51,51,475,203.1936,17.53728,110.36544000000002,203.1936,480.0,0.002105263157894737,1.0,17.1456,110.1696,203.1936
51,51,500,213.888,18.439679999999996,116.16383999999998,213.888,480.0,0.002,1.0,18.048,115.968,213.888
51,51,525,224.5824,19.342080000000003,121.96223999999998,224.58240000000006,480.0,0.0019047619047619048,1.0,18.9504,121.7664,224.5824
51,51,550,235.2768,20.244479999999996,127.76064,235.2768,480.0,0.0018181818181818182,1.0,19.8528,127.5648,235.2768
51,51,575,245.9712,21.14688,133.55903999999998,245.9712,480.0,0.0017391304347826088,1.0,20.7552,133.3632,245.9712
51,51,600,256.6656,22.049279999999996,139.35744,256.6656,480.0,0.0016666666666666668,1.0,21.6576,139.1616,256.6656
51,51,625,267.36,22.95168,145.15583999999998,267.36,480.0,0.0016,1.0,22.56,144.96,267.36
51,51,650,278.0544,23.854080000000003,150.95424,278.0544,480.0,0.0015384615384615385,1.0,23.4624,150.7584,278.0544
51,51,675,288.7488,24.756479999999996,156.75263999999996,288.7488,480.0,0.0014814814814814814,1.0,24.3648,156.5568,288.7488
51,51,700,299.4432,25.65888,162.55104,299.4432,480.0,0.0014285714285714286,1.0,25.2672,162.3552,299.4432
52,52,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
52,52,25,10.904,1.31936,6.11168,10.904,480.0,0.04,1.0,0.92,5.912,10.904
52,52,50,21.808,2.23936,12.02368,21.808,480.0,0.02,1.0,1.84,11.824,21.808
52,52,75,32.712,3.1593599999999995,17.93568,32.712,480.0,0.013333333333333334,1.0,2.76,17.736,32.712
52,52,100,43.616,4.07936,23.84768,43.616,480.0,0.01,1.0,3.68,23.648,43.616
52,52,125,54.52,4.999360000000001,29.759679999999996,54.52,480.0,0.008,1.0,4.6,29.56,54.52
52,52,150,65.424,5.91936,35.67168,65.424,480.0,0.006666666666666667,1.0,5.52,35.472,65.424
52,52,175,76.328,6.839360000000001,41.58368,76.328,480.0,0.005714285714285714,1.0,6.44,41.384,76.328
52,52,200,87.232,7.759359999999999,47.49568,87.232,480.0,0.005,1.0,7.36,47.296,87.232
52,52,225,98.136,8.67936,53.40768,98.136,480.0,0.0044444444444444444,1.0,8.28,53.208,98.136
52,52,250,109.04,9.59936,59.319680000000005,109.04,480.0,0.004,1.0,9.2,59.12,109.04
52,52,275,119.944,10.519359999999999,65.23167999999998,119.944,480.0,0.0036363636363636364,1.0,10.12,65.032,119.944
52,52,300,130.848,11.439360000000002,71.14368,130.848,480.0,0.0033333333333333335,1.0,11.04,70.944,130.848
52,52,325,141.752,12.359359999999999,77.05568,141.752,480.0,0.003076923076923077,1.0,11.96,76.856,141.752
52,52,350,152.656,13.27936,82.96767999999999,152.656,480.0,0.002857142857142857,1.0,12.88,82.768,152.656
52,52,375,163.56,14.19936,88.87968,163.56,480.0,0.0026666666666666666,1.0,13.8,88.68,163.56
52,52,400,174.464,15.11936,94.79168,174.464,480.0,0.0025,1.0,14.72,94.592,174.464
52,52,425,185.368,16.039360000000002,100.70368000000002,185.368,480.0,0.002352941176470588,1.0,15.64,100.504,185.368
52,52,450,196.272,16.959359999999997,106.61568000000001,196.272,480.0,0.0022222222222222222,1.0,16.56,106.416,196.272
52,52,475,207.176,17.87936,112.52768000000002,207.176,480.0,0.002105263157894737,1.0,17.48,112.328,207.176
52,52,500,218.08,18.799359999999997,118.43967999999998,218.08,480.0,0.002,1.0,18.4,118.24,218.08
52,52,525,228.984,19.719360000000005,124.35168,228.98400000000007,480.0,0.0019047619047619048,1.0,19.32,124.152,228.984
52,52,550,239.888,20.639359999999996,130.26368,239.888,480.0,0.0018181818181818182,1.0,20.24,130.064,239.888
52,52,575,250.792,21.55936,136.17568,250.792,480.0,0.0017391304347826088,1.0,21.16,135.976,250.792
52,52,600,261.696,22.47936,142.08768,261.696,480.0,0.0016666666666666668,1.0,22.08,141.888,261.696
52,52,625,272.6,23.39936,147.99967999999998,272.6,480.0,0.0016,1.0,23.0,147.8,272.6
52,52,650,283.504,24.31936,153.91168,283.504,480.0,0.0015384615384615385,1.0,23.92,153.712,283.504
52,52,675,294.408,25.23936,159.82367999999997,294.408,480.0,0.0014814814814814814,1.0,24.84,159.624,294.408
52,52,700,305.312,26.15936,165.73568,305.312,480.0,0.0014285714285714286,1.0,25.76,165.536,305.312
53,53,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
53,53,25,11.1136,1.3446400000000003,6.229119999999999,11.1136,480.0,0.04,1.0,0.9376,6.0256,11.1136
53,53,50,22.2272,2.28224,12.254720000000002,22.2272,480.0,0.02,1.0,1.8752,12.0512,22.2272
53,53,75,33.3408,3.21984,18.28032,33.3408,480.0,0.013333333333333334,1.0,2.8128,18.0768,33.3408
53,53,100,44.4544,4.157439999999999,24.305920000000004,44.4544,480.0,0.01,1.0,3.7504,24.1024,44.4544
53,53,125,55.568,5.09504,30.331519999999998,55.568,480.0,0.008,1.0,4.688,30.128,55.568
53,53,150,66.6816,6.032640000000001,36.35712,66.6816,480.0,0.006666666666666667,1.0,5.6256,36.1536,66.6816
53,53,175,77.7952,6.97024,42.38272,77.7952,480.0,0.005714285714285714,1.0,6.5632,42.1792,77.7952
53,53,200,88.9088,7.907839999999999,48.40831999999999,88.9088,480.0,0.005,1.0,7.5008,48.2048,88.9088
53,53,225,100.0224,8.84544,54.43392,100.0224,480.0,0.0044444444444444444,1.0,8.4384,54.2304,100.0224
53,53,250,111.136,9.78304,60.459520000000005,111.136,480.0,0.004,1.0,9.376,60.256,111.136
53,53,275,122.2496,10.72064,66.48512,122.2496,480.0,0.0036363636363636364,1.0,10.3136,66.2816,122.2496
53,53,300,133.3632,11.65824,72.51072,133.3632,480.0,0.0033333333333333335,1.0,11.2512,72.3072,133.3632
53,53,325,144.4768,12.595839999999997,78.53632,144.4768,480.0,0.003076923076923077,1.0,12.1888,78.3328,144.4768
53,53,350,155.5904,13.533439999999999,84.56191999999999,155.5904,480.0,0.002857142857142857,1.0,13.1264,84.3584,155.5904
53,53,375,166.704,14.47104,90.58752,166.704,480.0,0.0026666666666666666,1.0,14.064,90.384,166.704
53,53,400,177.8176,15.408640000000002,96.61312,177.8176,480.0,0.0025,1.0,15.0016,96.4096,177.8176
53,53,425,188.9312,16.34624,102.63872000000003,188.9312,480.0,0.002352941176470588,1.0,15.9392,102.4352,188.9312
53,53,450,200.0448,17.28384,108.66432000000002,200.0448,480.0,0.0022222222222222222,1.0,16.8768,108.4608,200.0448
53,53,475,211.1584,18.221439999999998,114.68992000000001,211.1584,480.0,0.002105263157894737,1.0,17.8144,114.4864,211.1584
53,53,500,222.272,19.159039999999997,120.71551999999998,222.272,480.0,0.002,1.0,18.752,120.512,222.272
53,53,525,233.3856,20.09664,126.74112,233.38560000000007,480.0,0.0019047619047619048,1.0,19.6896,126.5376,233.3856
53,53,550,244.4992,21.034239999999997,132.76672,244.4992,480.0,0.0018181818181818182,1.0,20.6272,132.5632,244.4992
53,53,575,255.6128,21.971839999999997,138.79232,255.6128,480.0,0.0017391304347826088,1.0,21.5648,138.5888,255.6128
53,53,600,266.7264,22.909439999999996,144.81792,266.7264,480.0,0.0016666666666666668,1.0,22.5024,144.6144,266.7264
53,53,625,277.84,23.84704,150.84351999999998,277.84,480.0,0.0016,1.0,23.44,150.64,277.84
53,53,650,288.9536,24.784640000000003,156.86912,288.9536,480.0,0.0015384615384615385,1.0,24.3776,156.6656,288.9536
53,53,675,300.0672,25.72224,162.89471999999998,300.0672,480.0,0.0014814814814814814,1.0,25.3152,162.6912,300.0672
53,53,700,311.1808,26.65984,168.92032,311.1808,480.0,0.0014285714285714286,1.0,26.2528,168.7168,311.1808
54,54,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
54,54,25,11.3232,1.36992,6.346559999999999,11.3232,480.0,0.04,1.0,0.9552,6.1392,11.3232
54,54,50,22.6464,2.3251199999999996,12.48576,22.6464,480.0,0.02,1.0,1.9104,12.2784,22.6464
54,54,75,33.9696,3.28032,18.62496,33.9696,480.0,0.013333333333333334,1.0,2.8656,18.4176,33.9696
54,54,100,45.2928,4.23552,24.764160000000004,45.2928,480.0,0.01,1.0,3.8208,24.5568,45.2928
54,54,125,56.616,5.19072,30.903359999999996,56.616,480.0,0.008,1.0,4.776,30.696,56.616
54,54,150,67.9392,6.14592,37.04256,67.9392,480.0,0.006666666666666667,1.0,5.7312,36.8352,67.9392
54,54,175,79.2624,7.10112,43.18176,79.2624,480.0,0.005714285714285714,1.0,6.6864,42.9744,79.2624
54,54,200,90.5856,8.05632,49.32096,90.5856,480.0,0.005,1.0,7.6416,49.1136,90.5856
54,54,225,101.9088,9.01152,55.46016,101.9088,480.0,0.0044444444444444444,1.0,8.5968,55.2528,101.9088
54,54,250,113.232,9.966720000000002,61.599360000000004,113.232,480.0,0.004,1.0,9.552,61.392,113.232
54,54,275,124.5552,10.921919999999998,67.73855999999998,124.5552,480.0,0.0036363636363636364,1.0,10.5072,67.5312,124.5552
54,54,300,135.8784,11.87712,73.87776,135.8784,480.0,0.0033333333333333335,1.0,11.4624,73.6704,135.8784
54,54,325,147.2016,12.83232,80.01696,147.2016,480.0,0.003076923076923077,1.0,12.4176,79.8096,147.2016
54,54,350,158.5248,13.787519999999999,86.15615999999999,158.5248,480.0,0.002857142857142857,1.0,13.3728,85.9488,158.5248
54,54,375,169.848,14.74272,92.29536,169.848,480.0,0.0026666666666666666,1.0,14.328,92.088,169.848
54,54,400,181.1712,15.697920000000002,98.43456000000002,181.1712,480.0,0.0025,1.0,15.2832,98.2272,181.1712
54,54,425,192.4944,16.65312,104.57376000000002,192.4944,480.0,0.002352941176470588,1.0,16.2384,104.3664,192.4944
54,54,450,203.8176,17.60832,110.71296000000001,203.8176,480.0,0.0022222222222222222,1.0,17.1936,110.5056,203.8176
54,54,475,215.1408,18.56352,116.85216000000001,215.1408,480.0,0.002105263157894737,1.0,18.1488,116.6448,215.1408
