run_id,date,date_bucket,mode,target_Hz,N,modules,load,repeat_label,module_id,ESKF_count,ESKD_count,q_ESKF,module_update_rate_Hz,unupdated_packets_for_this_module,K_n,K_mean,K_sd_population,K_p05,K_p25,K_median,K_p75,K_p95,K_min,K_max,K_zero_fraction,K_FSR1_mean,K_FSR2_mean,ESKF_interval_count,ESKF_interval_mean_s,ESKF_interval_min_s,ESKF_interval_max_s,flags_counts,base_link_discontinuities,break_events_after_anchor,unapplied_after_anchor,initial_unanchored_delta_frames,full_trigger_reason
20260905_185720,2026-09-05,yesterday_2026-09-05,DELTA,200,4,M0+M1+M2+M3,zero_load,R6,M2,30,5975,0.004995836802664446,200.14362213006717,0,5975,71.13907949790794,27.719073157771668,25.0,45.0,79.0,94.0,108.0,10,133,0.0,49.934225941422596,21.204853556485357,29,0.9992586551724137,0.9908360000000016,1.0079139999999995,"{""0x33"": 6005}",0,0,0,127,not_identifiable_from_recorded_frame_type
20260905_185720,2026-09-05,yesterday_2026-09-05,DELTA,200,4,M0+M1+M2+M3,zero_load,R6,M3,30,5975,0.004995836802664446,200.14362213006717,0,5975,55.93757322175732,11.151806914488239,38.0,48.0,56.0,63.0,75.0,21,98,0.0,55.9181589958159,0.019414225941422593,29,0.9992586551724137,0.9908360000000016,1.0079139999999995,"{""0x33"": 6005}",0,0,0,127,not_identifiable_from_recorded_frame_type
20260901_184454,2026-09-01,before_2026-09-05,FULL,100,1,M0,load_not_recorded,single_run_no_repeat_label,M0,3002,0,1.0,100.0541042069057,0,0,,,,,,,,,,,,,3001,0.009994432189270243,0.0002849999999998687,0.030387999999998527,"{""0x13"": 3002}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_184609,2026-09-01,before_2026-09-05,FULL,100,1,M1,load_not_recorded,single_run_no_repeat_label,M1,3007,0,1.0,100.20098311192626,0,0,,,,,,,,,,,,,3006,0.009981974051896207,0.0002790000000000292,0.022373999999999228,"{""0x13"": 3007}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_184723,2026-09-01,before_2026-09-05,FULL,100,1,M2,load_not_recorded,single_run_no_repeat_label,M2,3003,0,1.0,100.06613461812685,0,0,,,,,,,,,,,,,3002,0.009992279147235177,0.0002959999999987417,0.02776200000000273,"{""0x13"": 3003}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_184822,2026-09-01,before_2026-09-05,FULL,100,1,M3,load_not_recorded,single_run_no_repeat_label,M3,2994,0,1.0,99.79997837670034,0,0,,,,,,,,,,,,,2993,0.010021932509188106,0.0002689999999994086,0.029890999999999224,"{""0x13"": 2994}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_182704,2026-09-01,before_2026-09-05,FULL,200,1,M0,load_not_recorded,single_run_no_repeat_label,M0,6004,0,1.0,200.08868487714156,0,0,,,,,,,,,,,,,6003,0.0049971732467099786,0.00016499999999908255,0.02330899999999758,"{""0x13"": 6004}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_183546,2026-09-01,before_2026-09-05,FULL,200,1,M1,load_not_recorded,single_run_no_repeat_label,M1,6013,0,1.0,200.42812487446776,0,0,,,,,,,,,,,,,6012,0.0049897794411177645,0.00019600000000075113,0.023377999999997456,"{""0x13"": 6013}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_183900,2026-09-01,before_2026-09-05,FULL,200,1,M2,load_not_recorded,single_run_no_repeat_label,M2,6005,0,1.0,200.13987727703605,0,0,,,,,,,,,,,,,6004,0.004996903064623584,0.00017000000000066962,0.025586000000000553,"{""0x13"": 6005}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_184014,2026-09-01,before_2026-09-05,FULL,200,1,M3,load_not_recorded,single_run_no_repeat_label,M3,5991,0,1.0,199.67465995447085,0,0,,,,,,,,,,,,,5990,0.005008664440734558,0.00019800000000103068,0.024819000000000813,"{""0x13"": 5991}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_185551,2026-09-01,before_2026-09-05,FULL,50,1,M0,load_not_recorded,single_run_no_repeat_label,M0,1502,0,1.0,50.03101656550979,0,0,,,,,,,,,,,,,1501,0.01998949966688874,0.008071999999999857,0.03176200000000007,"{""0x13"": 1502}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_185503,2026-09-01,before_2026-09-05,FULL,50,1,M1,load_not_recorded,single_run_no_repeat_label,M1,1503,0,1.0,50.09427422449812,0,0,,,,,,,,,,,,,1502,0.019961451398135818,0.0034600000000004627,0.037082000000001614,"{""0x13"": 1503}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_185357,2026-09-01,before_2026-09-05,FULL,50,1,M2,load_not_recorded,single_run_no_repeat_label,M2,1502,0,1.0,50.04879657699538,0,0,,,,,,,,,,,,,1501,0.0199802218520986,0.0007460000000003575,0.039514999999999745,"{""0x13"": 1502}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_185305,2026-09-01,before_2026-09-05,FULL,50,1,M3,load_not_recorded,single_run_no_repeat_label,M3,1498,0,1.0,49.905006752443406,0,0,,,,,,,,,,,,,1497,0.02003788376753507,0.0038389999999992597,0.03649000000000058,"{""0x13"": 1498}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_185923,2026-09-01,before_2026-09-05,FULL,200,2,M0+M1,load_not_recorded,single_run_no_repeat_label,M0,6005,0,1.0,200.16265207099264,0,0,,,,,,,,,,,,,6004,0.004994660892738175,0.000158000000002545,0.03870799999999974,"{""0x13"": 6005}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_185923,2026-09-01,before_2026-09-05,FULL,200,2,M0+M1,load_not_recorded,single_run_no_repeat_label,M1,6005,0,1.0,200.16265207099264,0,0,,,,,,,,,,,,,6004,0.004994660892738175,0.000158000000002545,0.03870799999999974,"{""0x13"": 6005}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190012,2026-09-01,before_2026-09-05,FULL,200,2,M0+M2,load_not_recorded,single_run_no_repeat_label,M0,6006,0,1.0,200.18374374537424,0,0,,,,,,,,,,,,,6005,0.004995885928393006,0.00021300000000046282,0.016792999999999947,"{""0x13"": 6006}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190012,2026-09-01,before_2026-09-05,FULL,200,2,M0+M2,load_not_recorded,single_run_no_repeat_label,M2,6006,0,1.0,200.18374374537424,0,0,,,,,,,,,,,,,6005,0.004995885928393006,0.00021300000000046282,0.016792999999999947,"{""0x13"": 6006}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190056,2026-09-01,before_2026-09-05,FULL,200,2,M0+M3,load_not_recorded,single_run_no_repeat_label,M0,5992,0,1.0,199.70034416789073,0,0,,,,,,,,,,,,,5991,0.005007862460357203,0.0002190000000013015,0.016385000000000094,"{""0x13"": 5992}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190056,2026-09-01,before_2026-09-05,FULL,200,2,M0+M3,load_not_recorded,single_run_no_repeat_label,M3,5992,0,1.0,199.70034416789073,0,0,,,,,,,,,,,,,5991,0.005007862460357203,0.0002190000000013015,0.016385000000000094,"{""0x13"": 5992}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190300,2026-09-01,before_2026-09-05,FULL,200,2,M1+M2,load_not_recorded,single_run_no_repeat_label,M1,6003,0,1.0,200.09901751391362,0,0,,,,,,,,,,,,,6002,0.004996223258913695,0.00017400000000122873,0.027409000000002237,"{""0x13"": 6003}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190300,2026-09-01,before_2026-09-05,FULL,200,2,M1+M2,load_not_recorded,single_run_no_repeat_label,M2,6003,0,1.0,200.09901751391362,0,0,,,,,,,,,,,,,6002,0.004996223258913695,0.00017400000000122873,0.027409000000002237,"{""0x13"": 6003}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190151,2026-09-01,before_2026-09-05,FULL,200,2,M1+M3,load_not_recorded,single_run_no_repeat_label,M1,5990,0,1.0,199.6533431336094,0,0,,,,,,,,,,,,,5989,0.005007446485222908,0.00015799999999988046,0.02760200000000168,"{""0x13"": 5990}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190151,2026-09-01,before_2026-09-05,FULL,200,2,M1+M3,load_not_recorded,single_run_no_repeat_label,M3,5990,0,1.0,199.6533431336094,0,0,,,,,,,,,,,,,5989,0.005007446485222908,0.00015799999999988046,0.02760200000000168,"{""0x13"": 5990}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190356,2026-09-01,before_2026-09-05,FULL,200,2,M2+M3,load_not_recorded,single_run_no_repeat_label,M2,5972,0,1.0,199.0187250460413,0,0,,,,,,,,,,,,,5971,0.005024571596047563,0.00014000000000180535,0.10460100000000061,"{""0x13"": 5972}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190356,2026-09-01,before_2026-09-05,FULL,200,2,M2+M3,load_not_recorded,single_run_no_repeat_label,M3,5972,0,1.0,199.0187250460413,0,0,,,,,,,,,,,,,5971,0.005024571596047563,0.00014000000000180535,0.10460100000000061,"{""0x13"": 5972}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190923,2026-09-01,before_2026-09-05,FULL,200,3,M0+M1+M2,load_not_recorded,single_run_no_repeat_label,M0,6005,0,1.0,200.1375633292608,0,0,,,,,,,,,,,,,6004,0.004996543137908061,0.00017899999999926308,0.03306100000000001,"{""0x13"": 6005}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190923,2026-09-01,before_2026-09-05,FULL,200,3,M0+M1+M2,load_not_recorded,single_run_no_repeat_label,M1,6005,0,1.0,200.1375633292608,0,0,,,,,,,,,,,,,6004,0.004996543137908061,0.00017899999999926308,0.03306100000000001,"{""0x13"": 6005}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_190923,2026-09-01,before_2026-09-05,FULL,200,3,M0+M1+M2,load_not_recorded,single_run_no_repeat_label,M2,6005,0,1.0,200.1375633292608,0,0,,,,,,,,,,,,,6004,0.004996543137908061,0.00017899999999926308,0.03306100000000001,"{""0x13"": 6005}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191010,2026-09-01,before_2026-09-05,FULL,200,3,M0+M1+M3,load_not_recorded,single_run_no_repeat_label,M0,5988,0,1.0,199.58794222708173,0,0,,,,,,,,,,,,,5987,0.0050101075663938534,0.00017300000000020077,0.03849899999999806,"{""0x13"": 5988}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191010,2026-09-01,before_2026-09-05,FULL,200,3,M0+M1+M3,load_not_recorded,single_run_no_repeat_label,M1,5988,0,1.0,199.58794222708173,0,0,,,,,,,,,,,,,5987,0.0050101075663938534,0.00017300000000020077,0.03849899999999806,"{""0x13"": 5988}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191010,2026-09-01,before_2026-09-05,FULL,200,3,M0+M1+M3,load_not_recorded,single_run_no_repeat_label,M3,5988,0,1.0,199.58794222708173,0,0,,,,,,,,,,,,,5987,0.0050101075663938534,0.00017300000000020077,0.03849899999999806,"{""0x13"": 5988}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191135,2026-09-01,before_2026-09-05,FULL,200,3,M0+M2+M3,load_not_recorded,single_run_no_repeat_label,M0,5990,0,1.0,199.65902305383398,0,0,,,,,,,,,,,,,5989,0.005008322424444815,0.0001610000000002998,0.1892130000000023,"{""0x13"": 5990}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191135,2026-09-01,before_2026-09-05,FULL,200,3,M0+M2+M3,load_not_recorded,single_run_no_repeat_label,M2,5990,0,1.0,199.65902305383398,0,0,,,,,,,,,,,,,5989,0.005008322424444815,0.0001610000000002998,0.1892130000000023,"{""0x13"": 5990}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191135,2026-09-01,before_2026-09-05,FULL,200,3,M0+M2+M3,load_not_recorded,single_run_no_repeat_label,M3,5990,0,1.0,199.65902305383398,0,0,,,,,,,,,,,,,5989,0.005008322424444815,0.0001610000000002998,0.1892130000000023,"{""0x13"": 5990}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191230,2026-09-01,before_2026-09-05,FULL,200,3,M1+M2+M3,load_not_recorded,single_run_no_repeat_label,M1,5986,0,1.0,199.5137643583078,0,0,,,,,,,,,,,,,5985,0.005012249456975773,0.0001660000000001105,0.2927369999999989,"{""0x13"": 5986}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191230,2026-09-01,before_2026-09-05,FULL,200,3,M1+M2+M3,load_not_recorded,single_run_no_repeat_label,M2,5986,0,1.0,199.5137643583078,0,0,,,,,,,,,,,,,5985,0.005012249456975773,0.0001660000000001105,0.2927369999999989,"{""0x13"": 5986}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191230,2026-09-01,before_2026-09-05,FULL,200,3,M1+M2+M3,load_not_recorded,single_run_no_repeat_label,M3,5986,0,1.0,199.5137643583078,0,0,,,,,,,,,,,,,5985,0.005012249456975773,0.0001660000000001105,0.2927369999999989,"{""0x13"": 5986}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191328,2026-09-01,before_2026-09-05,FULL,200,4,M0+M1+M2+M3,load_not_recorded,Repeat_1,M0,5988,0,1.0,199.57137348221582,0,0,,,,,,,,,,,,,5987,0.005011326373809921,0.00017499999999870397,0.15227199999999996,"{""0x13"": 5988}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191328,2026-09-01,before_2026-09-05,FULL,200,4,M0+M1+M2+M3,load_not_recorded,Repeat_1,M1,5988,0,1.0,199.57137348221582,0,0,,,,,,,,,,,,,5987,0.005011326373809921,0.00017499999999870397,0.15227199999999996,"{""0x13"": 5988}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191328,2026-09-01,before_2026-09-05,FULL,200,4,M0+M1+M2+M3,load_not_recorded,Repeat_1,M2,5988,0,1.0,199.57137348221582,0,0,,,,,,,,,,,,,5987,0.005011326373809921,0.00017499999999870397,0.15227199999999996,"{""0x13"": 5988}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191328,2026-09-01,before_2026-09-05,FULL,200,4,M0+M1+M2+M3,load_not_recorded,Repeat_1,M3,5988,0,1.0,199.57137348221582,0,0,,,,,,,,,,,,,5987,0.005011326373809921,0.00017499999999870397,0.15227199999999996,"{""0x13"": 5988}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191436,2026-09-01,before_2026-09-05,FULL,200,4,M0+M1+M2+M3,load_not_recorded,Repeat_2,M0,5965,0,1.0,198.81739414279647,0,0,,,,,,,,,,,,,5964,0.00503033199195171,0.00016800000000216642,0.2387219999999992,"{""0x13"": 5965}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191436,2026-09-01,before_2026-09-05,FULL,200,4,M0+M1+M2+M3,load_not_recorded,Repeat_2,M1,5965,0,1.0,198.81739414279647,0,0,,,,,,,,,,,,,5964,0.00503033199195171,0.00016800000000216642,0.2387219999999992,"{""0x13"": 5965}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191436,2026-09-01,before_2026-09-05,FULL,200,4,M0+M1+M2+M3,load_not_recorded,Repeat_2,M2,5965,0,1.0,198.81739414279647,0,0,,,,,,,,,,,,,5964,0.00503033199195171,0.00016800000000216642,0.2387219999999992,"{""0x13"": 5965}",0,0,0,0,not_identifiable_from_recorded_frame_type
20260901_191436,2026-09-01,before_2026-09-05,FULL,200,4,M0+M1+M2+M3,load_not_recorded,Repeat_2,M3,5965,0,1.0,198.81739414279647,0,0,,,,,,,,,,,,,5964,0.00503033199195171,0.00016800000000216642,0.2387219999999992,"{""0x13"": 5965}",0,0,0,0,not_identifiable_from_recorded_frame_type
